handle,variant_id,variant_sku,variant_barcode,product_group,variant_title,product_title,subtitle,description,brand,category_handle,collection_handle,dietary_flags,tags,allergens,ingredients,storage,country_of_origin,weight_value,weight_unit,thumbnail_url,image_filenames,velocity,eco_rating,brand_slug,vat_rate,regional_tags,subscription_eligible,status,variant_title_raw,variant_sku_raw
4567662166088,variant_01KSQVBQPJ53ZHFQ8GGZ3CASFS,natco-pappadoms-madras-papa-brand-250g,,,250g,Natco - Pappadoms Madras (Papa Brand),,Crispy Indian pappadoms from Natco Foods. Quick to prepare; perfect with chutneys.,Natco,savouries_papadoms,,vegetarian,,,See product packaging for full ingredients list,,India,250,g,/uploads/natco_pappadoms-madras-papa-brand-250g.jpg,,A,,natco,0,,true,published,Default,P5100
4567661051976,variant_01KSQVBQT9GPDC5HYNSFVVXWM9,natco-popcorn-2kg,,,2kg,Natco - Popcorn,,Premium popping corn from Natco Foods. Perfect for movie nights and snacking.,Natco,savouries_papadoms,,vegetarian,,,See product packaging for full ingredients list,,India,2,kg,/uploads/natco_popcorn-2kg.jpg,,A,,natco,0,,true,published,Default,R6150
4567661051976,variant_01KSQVBQYVP9F635TY0MPWM78Z,natco-popcorn-500g,,,500g,Natco - Popcorn,,Premium popping corn from Natco Foods. Perfect for movie nights and snacking.,Natco,savouries_papadoms,,vegetarian,,,See product packaging for full ingredients list,,India,500,g,/uploads/natco_popcorn-500g.jpg,,A,,natco,0,,true,published,Default,R6160
4567660167240,variant_01KSQVBR35WC5T77EKG911Z3G5,natco-peanut-gachak-peanut-brittle-400g,,,400g,Natco - Peanut Gachak (Peanut Brittle),,Roasted and seasoned nuts from Natco Foods. Delicious and satisfying snacks.,Natco,sweets_confectionery,,vegetarian;vegan;gluten-free,,tree-nuts;peanuts,See product packaging for full ingredients list,,India,400,g,/uploads/natco_peanut-gachak-peanut-brittle-400g.jpg,,A,,natco,0,,true,published,Default,R8416
4583223853128,variant_01KSQVBR6833H11FR2V782XMDT,natco-coconut-flour-200g,,,200g,Natco - Coconut Flour,,Natural coconut products from Natco Foods. Versatile for cooking and baking.,Natco,coconut_staples,,vegetarian,,tree-nuts,See product packaging for full ingredients list,,India,200,g,/uploads/natco_coconut-flour-200g.jpg,,A,,natco,0,,true,published,Default,N3455
4583223853128,variant_01KSQVBRAX7WX5FT3K2BX03S6Y,natco-coconut-flour-1kg,,,1kg,Natco - Coconut Flour,,Natural coconut products from Natco Foods. Versatile for cooking and baking.,Natco,coconut_staples,,vegetarian,,tree-nuts,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_coconut-flour-1kg.jpg,,A,,natco,0,,true,published,Default,N3450
4567672619080,variant_01KSQVBRF8AXDVWXVJ9KRGEQJ3,natco-coconut-milk-400ml,,,400ml,Natco - Coconut Milk,,Creamy coconut products from Natco Foods. Authentic taste for curries and desserts.,Natco,beverages_drinks,,vegetarian;vegan;gluten-free,,milk;tree-nuts,See product packaging for full ingredients list,,India,400,ml,/uploads/natco_coconut-milk-400ml.jpg,,A,,natco,0,,true,published,Default,C1015
4567672553544,variant_01KSQVBRMFC6M47CHH1ZM3KP0Z,natco-coconut-milk-light-400ml,,,400ml,Natco - Coconut Milk Light,,Creamy coconut products from Natco Foods. Authentic taste for curries and desserts.,Natco,beverages_drinks,,vegetarian;vegan;gluten-free,,milk;tree-nuts,See product packaging for full ingredients list,,India,400,ml,/uploads/natco_coconut-milk-light-400ml.jpg,,A,,natco,0,,true,published,Default,C1020
4567671832648,variant_01KSQVBRTC9GYJSWSPHCPQ2D0F,natco-coconut-oil-parachute-brand-500ml,,,500ml,Natco - Coconut Oil (Parachute Brand),,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,500,ml,/uploads/natco_coconut-oil-parachute-brand-500ml.jpg,,A,,natco,0,,true,published,Default,C2170
4567663870024,variant_01KSQVBRXNKK8S2FFDKD7PSAYD,natco-coconut-desicated-medium-1kg,,,1kg,Natco - Coconut Desicated Medium,,Natural coconut products from Natco Foods. Versatile for cooking and baking.,Natco,coconut_staples,,vegetarian,,tree-nuts,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_coconut-desicated-medium-1kg.jpg,,A,,natco,0,,true,published,Default,N3250
4567663837256,variant_01KSQVBS2KVCQ5YYHKPE901RHH,natco-coconut-desiccated-fine-300g,,,300g,Natco - Coconut Desiccated (Fine),,Natural coconut products from Natco Foods. Versatile for cooking and baking.,Natco,coconut_staples,,vegetarian,,tree-nuts,See product packaging for full ingredients list,,India,300,g,/uploads/natco_coconut-desiccated-fine-300g.jpg,,A,,natco,0,,true,published,Default,N3360
4567663804488,variant_01KSQVBS7C67AJN0Y27AAE01SG,natco-coconut-milk-powder-300g,,,300g,Natco - Coconut Milk Powder,,Natural coconut products from Natco Foods. Versatile for cooking and baking.,Natco,coconut_staples,,vegetarian,,milk;tree-nuts,See product packaging for full ingredients list,,India,300,g,/uploads/natco_coconut-milk-powder-300g.jpg,,A,,natco,0,,true,published,Default,N3510
4567663673416,variant_01KSQVBSBSXH6TZ688GGVJWEZM,natco-coconut-flakes-200g,,,200g,Natco - Coconut Flakes,,Natural coconut products from Natco Foods. Versatile for cooking and baking.,Natco,coconut_staples,,vegetarian,,tree-nuts,See product packaging for full ingredients list,,India,200,g,/uploads/natco_coconut-flakes-200g.jpg,,A,,natco,0,,true,published,Default,N3675
4567663607880,variant_01KSQVBSGNGS5995PYERQB8219,natco-coconut-halves-250g,,,250g,Natco - Coconut Halves,,Natural coconut products from Natco Foods. Versatile for cooking and baking.,Natco,coconut_staples,,vegetarian,,tree-nuts,See product packaging for full ingredients list,,India,250,g,/uploads/natco_coconut-halves-250g.jpg,,A,,natco,0,,true,published,Default,N3715
4567655350344,variant_01KSQVBSM9NAEBYPMPM1100G9T,natco-coconut-flavouring-essence-28ml,,,28ml,Natco - Coconut Flavouring Essence,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,tree-nuts,See product packaging for full ingredients list,,India,28,ml,/uploads/natco_coconut-flavouring-essence-28ml.jpg,,A,,natco,0,,true,published,Default,V1196
4567673208904,variant_01KSQVBSR9NAT59648GMRFG73X,natco-brinjal-chutney-sweet-300g,,,300g,Natco - Brinjal Chutney Sweet,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,chutneys_spreads,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_brinjal-chutney-sweet-300g.jpg,,A,,natco,0,,true,published,Default,A2035
4567673667656,variant_01KSQVBSWY8EYKXS6K44R06FWG,natco-mango-pickle-hot-300g,,,300g,Natco - Mango Pickle Hot,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,pickles,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_mango-pickle-hot-300g.jpg,,A,,natco,0,,true,published,Default,A2000
4567673602120,variant_01KSQVBT1EKGQHP2WB7SXDGE95,natco-chilli-pickle-hot-300g,,,300g,Natco - Chilli Pickle Hot,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,pickles,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_chilli-pickle-hot-300g.jpg,,A,,natco,0,,true,published,Default,A2005
4567673405512,variant_01KSQVBT5W09JQP30ADZCW7S3W,natco-lime-pickle-hot-300g,,,300g,Natco - Lime Pickle Hot,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,pickles,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_lime-pickle-hot-300g.jpg,,A,,natco,0,,true,published,Default,A2015
4567673274440,variant_01KSQVBTAEW0ZSGH8F93XJGAPY,natco-gorkeri-chutney-sweet-300g,,,300g,Natco - Gorkeri Chutney Sweet,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,chutneys_spreads,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_gorkeri-chutney-sweet-300g.jpg,,A,,natco,0,,true,published,Default,A2025
4567673241672,variant_01KSQVBTE3694RTN3M62ZKFWPR,natco-chundo-chutney-sweet-340g,,,340g,Natco - Chundo Chutney Sweet,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,chutneys_spreads,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,340,g,/uploads/natco_chundo-chutney-sweet-340g.jpg,,A,,natco,0,,true,published,Default,A2030
4567673143368,variant_01KSQVBTJHBBEJ721VVYGXYJA3,natco-thecha-chilli-paste-300g,,,300g,Natco - Thecha Chilli Paste,,Expertly blended masala mix from Natco Foods. Perfect balance of spices for traditional dishes.,Natco,cooking_pastes_sauces,,vegetarian,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_thecha-chilli-paste-300g.jpg,,A,,natco,0,,true,published,Default,A2050
4567673045064,variant_01KSQVBTQ1ANBKYZRNJGWSB8BG,natco-mango-chutney-sweet-340g,,,340g,Natco - Mango Chutney Sweet,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,chutneys_spreads,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,340,g,/uploads/natco_mango-chutney-sweet-340g.jpg,,A,,natco,0,,true,published,Default,A2065
4567673012296,variant_01KSQVBTV9CXEVE2MPRZAW5Z7K,natco-garlic-pickle-300g,,,300g,Natco - Garlic Pickle,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,pickles,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_garlic-pickle-300g.jpg,,A,,natco,0,,true,published,Default,A2070
4567672979528,variant_01KSQVBTZNZ9XCY37BPAJBEYQR,natco-garlic-paste-190g,,,190g,Natco - Garlic Paste,,Kitchen essential from Natco Foods. A must-have for your pantry.,Natco,cooking_pastes_sauces,,vegetarian,,,See product packaging for full ingredients list,,India,190,g,/uploads/natco_garlic-paste-190g.jpg,,A,,natco,0,,true,published,Default,A2080
4567672946760,variant_01KSQVBV42Z9D8FJS095052735,natco-ginger-paste-190g,,,190g,Natco - Ginger Paste,,Kitchen essential from Natco Foods. A must-have for your pantry.,Natco,cooking_pastes_sauces,,vegetarian,,,See product packaging for full ingredients list,,India,190,g,/uploads/natco_ginger-paste-190g.jpg,,A,,natco,0,,true,published,Default,A2085
4567672913992,variant_01KSQVBV7XQWFF0MMM204CE2K9,natco-garlic-ginger-paste-190g,,,190g,Natco - Garlic &amp; Ginger Paste,,Kitchen essential from Natco Foods. A must-have for your pantry.,Natco,cooking_pastes_sauces,,vegetarian,,,See product packaging for full ingredients list,,India,190,g,/uploads/natco_garlic-amp-ginger-paste-190g.jpg,,A,,natco,0,,true,published,Default,A2090
4567672881224,variant_01KSQVBVBJ10DMFAM73FSKZ085,natco-bombay-sandwich-spread-280g,,,280g,Natco - Bombay Sandwich Spread,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,chutneys_spreads,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,280,g,/uploads/natco_bombay-sandwich-spread-280g.jpg,,A,,natco,0,,true,published,Default,A2201
4567672815688,variant_01KSQVBVG5EE9C0HZF0X1BA1AQ,natco-chilli-sauce-hot-310g,,,310g,Natco - Chilli Sauce Hot,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,cooking_pastes_sauces,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,310,g,/uploads/natco_chilli-sauce-hot-310g.jpg,,A,,natco,0,,true,published,Default,A2265
4567672651848,variant_01KSQVBVMSM4GD4BNV1H1X6F1D,natco-coriander-mint-sauce-340g,,,340g,Natco - Coriander Mint Sauce,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,cooking_pastes_sauces,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,340,g,/uploads/natco_coriander-mint-sauce-340g.jpg,,A,,natco,0,,true,published,Default,A2285
4567669604424,variant_01KSQVBVQZZ55PTP6K0GRSDH2W,natco-cornmeal-fine-15kg,,,1.5kg,Natco - Cornmeal Fine,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,speciality_flours_grains,,vegetarian;vegan,,,See product packaging for full ingredients list,,India,1.5,kg,/uploads/natco_cornmeal-fine-15kg.jpg,,A,,natco,0,,true,published,Default,F2150
4567669604424,variant_01KSQVBVVFKFX9NYT453GMKBA6,natco-cornmeal-fine-500g,,,500g,Natco - Cornmeal Fine,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,speciality_flours_grains,,vegetarian;vegan,,,See product packaging for full ingredients list,,India,500,g,/uploads/natco_cornmeal-fine-500g.png,,A,,natco,0,,true,published,Default,F2160
4567669506120,variant_01KSQVBVYZ1A6YZGPZ4RV1TDHZ,natco-cornmeal-medium-15kg,,,1.5kg,Natco - Cornmeal Medium,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,speciality_flours_grains,,vegetarian;vegan,,,See product packaging for full ingredients list,,India,1.5,kg,/uploads/natco_cornmeal-medium-15kg.jpg,,A,,natco,0,,true,published,Default,F2250
4567669506120,variant_01KSQVBW35VGKV2GT446WTPASM,natco-cornmeal-medium-500g,,,500g,Natco - Cornmeal Medium,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,speciality_flours_grains,,vegetarian;vegan,,,See product packaging for full ingredients list,,India,500,g,/uploads/natco_cornmeal-medium-500g.jpg,,A,,natco,0,,true,published,Default,F2260
4567669932104,variant_01KSQVBW6PQJ99JP5KHT4Z6206,natco-golden-raisins-1kg,,,1kg,Natco - Golden Raisins,,Naturally sweet dried fruit from Natco Foods. Perfect for snacking and baking.,Natco,nuts_dried_fruits,,vegetarian,,mustard,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_golden-raisins-1kg.jpg,,A,,natco,0,,true,published,Default,D4150
4567669932104,variant_01KSQVBWAXVMJEM3F4PCP8KPQ9,natco-golden-raisins-100g,,,100g,Natco - Golden Raisins,,Naturally sweet dried fruit from Natco Foods. Perfect for snacking and baking.,Natco,nuts_dried_fruits,,vegetarian,,mustard,See product packaging for full ingredients list,,India,100,g,/uploads/natco_golden-raisins-100g.jpg,,A,,natco,0,,true,published,Default,D4170
6666608541768,variant_01KSQVBWJGC0F6XAD2D4H3A9GD,natco-almond-oil-500ml,,,500ml,Natco - Almond Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,500,ml,/uploads/natco_almond-oil-500ml.png,,A,,natco,0,,true,published,Default,C2282
6666608541768,variant_01KSQVBWNR3NNXTJ6N01J2KE1V,natco-almond-oil-250ml,,,250ml,Natco - Almond Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,250,ml,/uploads/natco_almond-oil-250ml.png,,A,,natco,0,,true,published,Default,C2280
6666591010888,variant_01KSQVBWSW8W5YVQVPX7C2R1E3,natco-castor-oil-250ml,,,250ml,Natco - Castor Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,250,ml,/uploads/natco_castor-oil-250ml.png,,A,,natco,0,,true,published,Default,C2250
6666589536328,variant_01KSQVBWY7VNHN291FBG82KDBK,natco-pure-linseed-oil-250ml,,,250ml,Natco - Pure Linseed Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,250,ml,/uploads/natco_pure-linseed-oil-250ml.png,,A,,natco,0,,true,published,Default,C2265
6666589306952,variant_01KSQVBX1XB3BBZP0WEJ4NYY8S,natco-groundnut-oil-1-litre,,,1 Litre,Natco - Groundnut Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,tree-nuts;peanuts,See product packaging for full ingredients list,,India,1,l,/uploads/natco_groundnut-oil-1-litre.png,,A,,natco,0,,true,published,Default,C2210
6666589044808,variant_01KSQVBX69PHSGX60MZVG0DK07,natco-pure-sesame-oil-1-litre,,,1 Litre,Natco - Pure Sesame Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,sesame,See product packaging for full ingredients list,,India,1,l,/uploads/natco_pure-sesame-oil-1-litre.png,,A,,natco,0,,true,published,Default,C2260
6666589044808,variant_01KSQVBXAVJVF8KFBRDF6R91AE,natco-pure-sesame-oil-250ml,,,250ml,Natco - Pure Sesame Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,sesame,See product packaging for full ingredients list,,India,250,ml,/uploads/natco_pure-sesame-oil-250ml.png,,A,,natco,0,,true,published,Default,C2255
4583223296072,variant_01KSQVBXF5J61WM4ECRAGQTBHP,natco-pomace-olive-oil-blenditres,,,,Natco - Pomace Olive Oil Blend 3 Litres,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,,,/uploads/natco_pomace-olive-oil-blend-3-litres.png,,A,,natco,0,,true,published,Default,C2110
4583223263304,variant_01KSQVBXKNXF3QAY3VP4R8AJYX,natco-pomace-olive-oil-5-litre,,,5 Litre,Natco - Pomace Olive Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,5,l,/uploads/natco_pomace-olive-oil-5-litre.png,,A,,natco,0,,true,published,Default,C2105
4583223263304,variant_01KSQVC21VBB010XEMWKBG7T05,natco-pomace-olive-oil-1-litre,,,1 Litre,Natco - Pomace Olive Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,1,l,/uploads/natco_pomace-olive-oil-1-litre.jpg,,A,,natco,0,,true,published,Default,C2115
4567664558152,variant_01KSQVBXQ6KM64MRVARWKCGHW2,natco-cashew-roasted-salted-250g,,,250g,Natco - Cashew Roasted Salted,,Roasted and seasoned nuts from Natco Foods. Delicious and satisfying snacks.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,250,g,/uploads/natco_cashew-roasted-salted-250g.jpg,,A,,natco,0,,true,published,Default,N2615
4567669866568,variant_01KSQVBXVCHJBZ035QE2N2D5K9,natco-chapati-flour-white-15kg,,,1.5kg,Natco - Chapati Flour White,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,atta_flour,,vegetarian;vegan,,gluten,See product packaging for full ingredients list,,India,1.5,kg,/uploads/natco_chapati-flour-white-15kg.jpg,,A,,natco,0,,true,published,Default,F1150
4567669833800,variant_01KSQVBXZKPQZ8Z7XE6SJDZ1XR,natco-chapati-flour-medium-15kg,,,1.5kg,Natco - Chapati Flour Medium,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,atta_flour,,vegetarian;vegan,,gluten,See product packaging for full ingredients list,,India,1.5,kg,/uploads/natco_chapati-flour-medium-15kg.jpg,,A,,natco,0,,true,published,Default,F1250
